Dt1,Machine,7 Hour Count,Actual Tonnes1,Nominal Capacity1,Rolling Average,Rolling Average %
2015-09-11 23:00,SR6,3450,3450,5,3397.571429,0.015196687
2015-09-12 0:00,SR6,3450,3450,6,3397.571429,0.015196687
2015-09-12 1:00,SR6,3450,3450,7,3397.571429,0.015196687
2015-09-12 2:00,SR6,3450,3450,1,3397.571429,0.015196687
2015-09-12 3:00,SR6,3450,3450,2,3397.571429,0.015196687
2015-09-12 4:00,SR6,3450,3112,3,3369.285714,0.023395445
2015-09-12 5:00,SR6,3450,3450,4,3401.714286,0.013995859
2015-09-12 6:00,SR6,3450,3386,5,3392.571429,0.016645963
2015-09-12 7:00,SR6,3450,3340,6,3376.857143,0.021200828
2015-09-12 8:00,SR6,3450,3182,7,3338.571429,0.032298137
2015-09-12 9:00,SR6,3450,3141,1,3294.428571,0.045093168
2015-09-12 10:00,SR6,3450,2947,2,3222.571429,0.065921325
2015-09-12 11:00,SR6,3450,3028,3,3210.571429,0.069399586
2015-09-12 12:00,SR6,3450,3303,4,3189.571429,0.075486542
2015-09-12 13:00,SR6,3450,3450,5,3198.714286,0.072836439
2015-09-12 14:00,SR6,3450,3309,6,3194.285714,0.074120083
2015-09-12 15:00,SR6,3450,2948,7,3160.857143,0.083809524
2015-09-12 16:00,SR6,3450,3450,1,3205,0.071014493
2015-09-12 17:00,SR6,3450,3450,2,3276.857143,0.050186335
2015-09-12 18:00,SR6,3450,3450,3,3337.142857,0.032712215
2015-09-12 19:00,SR6,3450,3384,4,3348.714286,0.029358178
2015-09-12 20:00,SR6,3450,3030,5,3288.714286,0.046749482
2015-09-12 21:00,SR6,3450,3374,6,3298,0.044057971
2015-09-12 22:00,SR6,3450,3283,7,3345.857143,0.030186335
2015-09-12 23:00,SR6,3450,2661,1,3233.142857,0.062857143
2015-09-13 0:00,SR6,3450,3450,2,3233.142857,0.062857143
2015-09-13 1:00,SR6,3450,3196,3,3196.857143,0.073374741
2015-09-13 2:00,SR6,3450,3421,4,3202.142857,0.07184265
2015-09-13 3:00,SR6,3450,3326,5,3244.428571,0.059585921
2015-09-13 4:00,SR6,3450,2871,6,3172.571429,0.080414079
2015-09-13 5:00,SR6,3450,3450,7,3196.428571,0.073498965
2015-09-13 6:00,SR6,3450,3292,1,3286.571429,0.0473706
2015-09-13 7:00,SR6,3450,3339,2,3270.714286,0.051966874
2015-09-13 8:00,SR6,3450,3272,3,3281.571429,0.048819876
2015-09-13 9:00,SR6,3450,3450,4,3285.714286,0.047619048
2015-09-13 10:00,SR6,3450,3450,5,3303.428571,0.042484472
2015-09-13 11:00,SR6,3450,3450,6,3386.142857,0.018509317
2015-09-13 12:00,SR6,3450,3450,7,3386.142857,0.018509317
2015-09-13 13:00,SR6,3450,3371,1,3397.428571,0.015238095
2015-09-13 14:00,SR6,3450,3450,2,3413.285714,0.010641822
2015-09-13 15:00,SR6,3450,3450,3,3438.714286,0.003271222
2015-09-13 16:00,SR6,3450,3450,4,3438.714286,0.003271222
2015-09-13 17:00,SR6,3450,3450,5,3438.714286,0.003271222
2015-09-13 18:00,SR6,3450,3450,6,3438.714286,0.003271222
2015-09-13 19:00,SR6,3450,3450,7,3438.714286,0.003271222
2015-09-13 20:00,SR6,3450,3450,1,3450,0
2015-09-13 21:00,SR6,3450,3187,2,3412.428571,0.010890269
2015-09-13 22:00,SR6,3450,3202,3,3377,0.02115942
2015-09-13 23:00,SR6,3450,3450,4,3377,0.02115942
2015-09-14 0:00,SR6,3450,3450,5,3377,0.02115942
2015-09-14 1:00,SR6,3450,3227,6,3345.142857,0.030393375
2015-09-14 2:00,SR6,3450,3450,7,3345.142857,0.030393375
2015-09-14 3:00,SR6,3450,3450,1,3345.142857,0.030393375
2015-09-14 4:00,SR6,3450,3396,2,3375,0.02173913
2015-09-14 5:00,SR6,3450,3383,3,3400.857143,0.014244306
2015-09-14 6:00,SR6,3450,3047,4,3343.285714,0.030931677
2015-09-14 7:00,SR6,3450,3450,5,3343.285714,0.030931677
2015-09-14 8:00,SR6,3450,3450,6,3375.142857,0.021697723
2015-09-14 9:00,SR6,3450,2543,7,3245.571429,0.059254658
2015-09-14 10:00,SR6,3450,3279,1,3221.142857,0.066335404
2015-09-14 11:00,SR6,3450,3307,2,3208.428571,0.070020704
2015-09-14 12:00,SR6,3450,2901,3,3139.571429,0.089979296
2015-09-14 13:00,SR6,3450,3436,4,3195.142857,0.073871636
2015-09-14 14:00,SR6,3450,3450,5,3195.142857,0.073871636
2015-09-14 15:00,SR6,3450,3450,6,3195.142857,0.073871636
2015-09-14 16:00,SR6,3450,3207,7,3290,0.046376812
2015-09-14 17:00,SR6,3450,3450,1,3314.428571,0.039296066
2015-09-14 18:00,SR6,3450,3450,2,3334.857143,0.033374741
2015-09-14 19:00,SR6,3450,3450,3,3413.285714,0.010641822
2015-09-14 20:00,SR6,3450,3414,4,3410.142857,0.011552795
2015-09-14 21:00,SR6,3450,3450,5,3410.142857,0.011552795
2015-09-14 22:00,SR6,3450,3450,6,3410.142857,0.011552795
2015-09-14 23:00,SR6,3450,3450,7,3444.857143,0.001490683
2015-09-15 0:00,SR6,3450,3450,1,3444.857143,0.001490683
2015-09-15 1:00,SR6,3450,3450,2,3444.857143,0.001490683
2015-09-15 2:00,SR6,3450,3348,3,3430.285714,0.005714286
2015-09-15 3:00,SR6,3450,3318,4,3416.571429,0.009689441
2015-09-15 4:00,SR6,3450,3316,5,3397.428571,0.015238095
2015-09-15 5:00,SR6,3450,3450,6,3397.428571,0.015238095
2015-09-15 6:00,SR6,3450,3450,7,3397.428571,0.015238095
2015-09-15 7:00,SR6,3450,3224,1,3365.142857,0.024596273
2015-09-15 8:00,SR6,3450,2935,2,3291.571429,0.045921325
2015-09-15 9:00,SR6,3450,3413,3,3300.857143,0.043229814
2015-09-15 10:00,SR6,3450,3450,4,3319.714286,0.037763975
2015-09-15 11:00,SR6,3450,3450,5,3338.857143,0.032215321
2015-09-15 12:00,SR6,3450,2783,6,3243.571429,0.059834369
2015-09-15 13:00,SR6,3450,3450,7,3243.571429,0.059834369
2015-09-15 14:00,SR6,3450,2573,1,3150.571429,0.08679089
2015-09-15 15:00,SR6,3450,3450,2,3224.142857,0.065465839
2015-09-15 16:00,SR6,3450,3450,3,3229.428571,0.063933747
2015-09-15 17:00,SR6,3450,3450,4,3229.428571,0.063933747
2015-09-15 18:00,SR6,3450,3347,5,3214.714286,0.068198758
2015-09-15 19:00,SR6,3450,2880,6,3228.571429,0.064182195
2015-09-15 20:00,SR6,3450,3450,7,3228.571429,0.064182195
2015-09-15 21:00,SR6,3450,3450,1,3353.857143,0.027867495
2015-09-15 22:00,SR6,3450,3450,2,3353.857143,0.027867495
2015-09-15 23:00,SR6,3450,3233,3,3322.857143,0.036853002
2015-09-16 0:00,SR6,3450,2885,4,3242.142857,0.060248447
2015-09-16 1:00,SR6,3450,3231,5,3225.571429,0.06505176
2015-09-16 2:00,SR6,3450,3418,6,3302.428571,0.042774327
2015-09-16 3:00,SR6,3450,3204,7,3267.285714,0.052960663
2015-09-16 4:00,SR6,3450,3450,1,3267.285714,0.052960663
2015-09-16 5:00,SR6,3450,3450,2,3267.285714,0.052960663
2015-09-16 6:00,SR6,3450,3329,3,3281,0.048985507
2015-09-16 7:00,SR6,3450,2950,4,3290.285714,0.046293996
2015-09-16 8:00,SR6,3450,3415,5,3316.571429,0.038674948
2015-09-16 9:00,SR6,3450,3450,6,3321.142857,0.037349896
2015-09-16 10:00,SR6,3450,2903,7,3278.142857,0.049813665
2015-09-16 11:00,SR6,3450,3406,1,3271.857143,0.051635611
2015-09-16 12:00,SR6,3450,3450,2,3271.857143,0.051635611
2015-09-16 13:00,SR6,3450,3184,3,3251.142857,0.057639752
2015-09-16 14:00,SR6,3450,3311,4,3302.714286,0.042691511
2015-09-16 15:00,SR6,3450,3450,5,3307.714286,0.041242236
2015-09-16 16:00,SR6,3450,3341,6,3292.142857,0.045755694
2015-09-16 17:00,SR6,3450,3450,7,3370.285714,0.02310559
2015-09-16 18:00,SR6,3450,3450,1,3376.571429,0.021283644
2015-09-16 19:00,SR6,3450,3450,2,3376.571429,0.021283644
2015-09-16 20:00,SR6,3450,3356,3,3401.142857,0.014161491
2015-09-16 21:00,SR6,3450,3450,4,3421,0.008405797
2015-09-16 22:00,SR6,3450,3042,5,3362.714286,0.025300207
2015-09-16 23:00,SR6,3450,3450,6,3378.285714,0.020786749
2015-09-17 0:00,SR6,3450,3450,7,3378.285714,0.020786749
2015-09-17 1:00,SR6,3450,3296,1,3356.285714,0.027163561
2015-09-17 2:00,SR6,3450,2963,2,3286.714286,0.047329193
2015-09-17 3:00,SR6,3450,3436,3,3298.142857,0.044016563
2015-09-17 4:00,SR6,3450,3382,4,3288.428571,0.046832298
2015-09-17 5:00,SR6,3450,2708,5,3240.714286,0.060662526
2015-09-17 6:00,SR6,3450,3450,6,3240.714286,0.060662526
2015-09-17 7:00,SR6,3450,3450,7,3240.714286,0.060662526
2015-09-17 8:00,SR6,3450,3188,1,3225.285714,0.065134576
2015-09-17 9:00,SR6,3450,3450,2,3294.857143,0.044968944
2015-09-17 10:00,SR6,3450,3450,3,3296.857143,0.044389234
2015-09-17 11:00,SR6,3450,3450,4,3306.571429,0.041573499
2015-09-17 12:00,SR6,3450,3398,5,3405.142857,0.01300207
2015-09-17 13:00,SR6,3450,3450,6,3405.142857,0.01300207
2015-09-17 14:00,SR6,3450,2862,7,3321.142857,0.037349896
2015-09-17 15:00,SR6,3450,3205,1,3323.571429,0.036645963
2015-09-17 16:00,SR6,3450,3033,2,3264,0.053913043
2015-09-17 17:00,SR6,3450,3450,3,3264,0.053913043
2015-09-17 18:00,SR6,3450,3450,4,3264,0.053913043
2015-09-17 19:00,SR6,3450,3450,5,3271.428571,0.051759834
2015-09-17 20:00,SR6,3450,3450,6,3271.428571,0.051759834
2015-09-17 21:00,SR6,3450,3450,7,3355.428571,0.027412008
2015-09-17 22:00,SR6,3450,3450,1,3390.428571,0.017267081
2015-09-17 23:00,SR6,3450,3450,2,3450,0
2015-09-18 0:00,SR6,3450,2934,3,3376.285714,0.02136646
2015-09-18 1:00,SR6,3450,3450,4,3376.285714,0.02136646
2015-09-18 2:00,SR6,3450,3450,5,3376.285714,0.02136646
2015-09-18 3:00,SR6,3450,3316,6,3357.142857,0.026915114
2015-09-18 4:00,SR6,3450,3450,7,3357.142857,0.026915114
2015-09-18 5:00,SR6,3450,3450,1,3357.142857,0.026915114
2015-09-18 6:00,SR6,3450,3373,2,3346.142857,0.03010352
2015-09-18 7:00,SR6,3450,3450,3,3419.857143,0.00873706
2015-09-18 8:00,SR6,3450,3450,4,3419.857143,0.00873706
2015-09-18 9:00,SR6,3450,2893,5,3340.285714,0.031801242
2015-09-18 10:00,SR6,3450,3372,6,3348.285714,0.029482402
2015-09-18 11:00,SR6,3450,3124,7,3301.714286,0.042981366
2015-09-18 12:00,SR6,3450,3450,1,3301.714286,0.042981366
2015-09-18 13:00,SR6,3450,3284,2,3289,0.046666667
2015-09-18 14:00,SR6,3450,3450,3,3289,0.046666667
2015-09-18 15:00,SR6,3450,3270,4,3263.285714,0.054120083
2015-09-18 16:00,SR6,3450,3299,5,3321.285714,0.037308489
2015-09-18 17:00,SR6,3450,3450,6,3332.428571,0.034078675
2015-09-18 18:00,SR6,3450,3450,7,3379,0.02057971
2015-09-18 19:00,SR6,3450,3450,1,3379,0.02057971
2015-09-18 20:00,SR6,3450,3450,2,3402.714286,0.013706004
2015-09-18 21:00,SR6,3450,3450,3,3402.714286,0.013706004
2015-09-18 22:00,SR6,3450,3355,4,3414.857143,0.010186335
2015-09-18 23:00,SR6,3450,3450,5,3436.428571,0.003933747
2015-09-19 0:00,SR6,3450,3300,6,3415,0.010144928
2015-09-19 1:00,SR6,3450,3036,7,3355.857143,0.027287785
2015-09-19 2:00,SR6,3450,3170,1,3315.857143,0.038881988
2015-09-19 3:00,SR6,3450,3450,2,3315.857143,0.038881988
2015-09-19 4:00,SR6,3450,3450,3,3315.857143,0.038881988
2015-09-19 5:00,SR6,3450,3450,4,3329.428571,0.03494824
2015-09-19 6:00,SR6,3450,3348,5,3314.857143,0.039171843
2015-09-19 7:00,SR6,3450,3374,6,3325.428571,0.03610766
2015-09-19 8:00,SR6,3450,2975,7,3316.714286,0.03863354
2015-09-19 9:00,SR6,3450,3450,1,3356.714286,0.027039337
2015-09-19 10:00,SR6,3450,3233,2,3325.714286,0.036024845
2015-09-19 11:00,SR6,3450,3165,3,3285,0.047826087
2015-09-19 12:00,SR6,3450,3450,4,3285,0.047826087
2015-09-19 13:00,SR6,3450,3450,5,3299.571429,0.043602484
2015-09-19 14:00,SR6,3450,3450,6,3310.428571,0.040455487
2015-09-19 15:00,SR6,3450,3450,7,3378.285714,0.020786749
2015-09-19 16:00,SR6,3450,3153,1,3335.857143,0.033084886
2015-09-19 17:00,SR6,3450,3219,2,3333.857143,0.033664596
2015-09-19 18:00,SR6,3450,3450,3,3374.571429,0.021863354
2015-09-19 19:00,SR6,3450,3450,4,3374.571429,0.021863354
2015-09-19 20:00,SR6,3450,3265,5,3348.142857,0.02952381
2015-09-19 21:00,SR6,3450,3450,6,3348.142857,0.02952381
2015-09-19 22:00,SR6,3450,3197,7,3312,0.04
2015-09-19 23:00,SR6,3450,3450,1,3354.428571,0.027701863
2015-09-20 0:00,SR6,3450,3450,2,3387.428571,0.018136646
2015-09-20 1:00,SR6,3450,3151,3,3344.714286,0.030517598
2015-09-20 2:00,SR6,3450,3450,4,3344.714286,0.030517598
2015-09-20 3:00,SR6,3450,3450,5,3371.142857,0.022857143
2015-09-20 4:00,SR6,3450,2997,6,3306.428571,0.041614907
2015-09-20 5:00,SR6,3450,3450,7,3342.571429,0.031138716
2015-09-20 6:00,SR6,3450,3450,1,3342.571429,0.031138716
2015-09-20 7:00,SR6,3450,3450,2,3342.571429,0.031138716
2015-09-20 8:00,SR6,3450,3392,3,3377,0.02115942
2015-09-20 9:00,SR6,3450,3450,4,3377,0.02115942
2015-09-20 10:00,SR6,3450,3238,5,3346.714286,0.029937888
2015-09-20 11:00,SR6,3450,3450,6,3411.428571,0.011180124
2015-09-20 12:00,SR6,3450,3450,7,3411.428571,0.011180124
2015-09-20 13:00,SR6,3450,3242,1,3381.714286,0.019792961
2015-09-20 14:00,SR6,3450,3450,2,3381.714286,0.019792961
2015-09-20 15:00,SR6,3450,3353,3,3376.142857,0.021407867
2015-09-20 16:00,SR6,3450,2550,4,3247.571429,0.058674948
2015-09-20 17:00,SR6,3450,2914,5,3201.285714,0.072091097
2015-09-20 18:00,SR6,3450,3450,6,3201.285714,0.072091097
2015-09-20 19:00,SR6,3450,3280,7,3177,0.079130435
2015-09-20 20:00,SR6,3450,3450,1,3206.714286,0.070517598
2015-09-20 21:00,SR6,3450,3450,2,3206.714286,0.070517598
2015-09-20 22:00,SR6,3450,3139,3,3176.142857,0.079378882
2015-09-20 23:00,SR6,3450,3450,4,3304.714286,0.042111801
2015-09-21 0:00,SR6,3450,3367,5,3369.428571,0.023354037
2015-09-21 1:00,SR6,3450,3450,6,3369.428571,0.023354037
2015-09-21 2:00,SR6,3450,3394,7,3385.714286,0.01863354
2015-09-21 3:00,SR6,3450,3450,1,3385.714286,0.01863354
2015-09-21 4:00,SR6,3450,3450,2,3385.714286,0.01863354
2015-09-21 5:00,SR6,3450,3197,3,3394,0.016231884
2015-09-21 6:00,SR6,3450,3314,4,3374.571429,0.021863354
2015-09-21 7:00,SR6,3450,3175,5,3347.142857,0.029813665
2015-09-21 8:00,SR6,3450,3027,6,3286.714286,0.047329193
2015-09-21 9:00,SR6,3450,3450,7,3294.714286,0.045010352
2015-09-21 10:00,SR6,3450,3209,1,3260.285714,0.054989648
2015-09-21 11:00,SR6,3450,3443,2,3259.285714,0.055279503
2015-09-21 12:00,SR6,3450,3450,3,3295.428571,0.044803313
2015-09-21 13:00,SR6,3450,3319,4,3296.142857,0.044596273
2015-09-21 14:00,SR6,3450,3361,5,3322.714286,0.03689441
2015-09-21 15:00,SR6,3450,3019,6,3321.571429,0.037225673
2015-09-21 16:00,SR6,3450,3450,7,3321.571429,0.037225673
2015-09-21 17:00,SR6,3450,3365,1,3343.857143,0.030766046
2015-09-21 18:00,SR6,3450,3348,2,3330.285714,0.034699793
2015-09-21 19:00,SR6,3450,3450,3,3330.285714,0.034699793
2015-09-21 20:00,SR6,3450,3376,4,3338.428571,0.032339545
2015-09-21 21:00,SR6,3450,3060,5,3295.428571,0.044803313
2015-09-21 22:00,SR6,3450,3450,6,3357,0.026956522
2015-09-21 23:00,SR6,3450,2844,7,3270.428571,0.052049689
2015-09-22 0:00,SR6,3450,3450,1,3282.571429,0.048530021
2015-09-22 1:00,SR6,3450,2843,2,3210.428571,0.069440994
2015-09-22 2:00,SR6,3450,3450,3,3210.428571,0.069440994
2015-09-22 3:00,SR6,3450,3333,4,3204.285714,0.071221532
2015-09-22 4:00,SR6,3450,2801,5,3167.285714,0.08194617
2015-09-22 5:00,SR6,3450,3450,6,3167.285714,0.08194617
2015-09-22 6:00,SR6,3450,2917,7,3177.714286,0.078923395
2015-09-22 7:00,SR6,3450,3362,1,3165.142857,0.082567288
2015-09-22 8:00,SR6,3450,3093,2,3200.857143,0.072215321
2015-09-22 9:00,SR6,3450,3160,3,3159.428571,0.084223602
2015-09-22 10:00,SR6,3450,3450,4,3176.142857,0.079378882
2015-09-22 11:00,SR6,3450,3450,5,3268.857143,0.052505176
2015-09-22 12:00,SR6,3450,3450,6,3268.857143,0.052505176
2015-09-22 13:00,SR6,3450,3006,7,3281.571429,0.048819876
2015-09-22 14:00,SR6,3450,3341,1,3278.571429,0.049689441
2015-09-22 15:00,SR6,3450,3078,2,3276.428571,0.050310559
2015-09-22 16:00,SR6,3450,3354,3,3304.142857,0.042277433
2015-09-22 17:00,SR6,3450,3360,4,3291.285714,0.046004141
2015-09-22 18:00,SR6,3450,2709,5,3185.428571,0.076687371
2015-09-22 19:00,SR6,3450,3450,6,3185.428571,0.076687371
2015-09-22 20:00,SR6,3450,3450,7,3248.857143,0.058302277
2015-09-22 21:00,SR6,3450,3078,1,3211.285714,0.069192547
2015-09-22 22:00,SR6,3450,2972,2,3196.142857,0.073581781
2015-09-22 23:00,SR6,3450,3077,3,3156.571429,0.08505176
2015-09-23 0:00,SR6,3450,3434,4,3167.142857,0.081987578
2015-09-23 1:00,SR6,3450,3450,5,3273,0.051304348
2015-09-23 2:00,SR6,3450,2931,6,3198.857143,0.072795031
2015-09-23 3:00,SR6,3450,3183,7,3160.714286,0.083850932
2015-09-23 4:00,SR6,3450,3262,1,3187,0.076231884
2015-09-23 5:00,SR6,3450,3450,2,3255.285714,0.056438923
2015-09-23 6:00,SR6,3450,3450,3,3308.571429,0.040993789
2015-09-23 7:00,SR6,3450,3324,4,3292.857143,0.045548654
2015-09-23 8:00,SR6,3450,3450,5,3292.857143,0.045548654
2015-09-23 9:00,SR6,3450,3375,6,3356.285714,0.027163561
2015-09-23 10:00,SR6,3450,3374,7,3383.571429,0.019254658
2015-09-23 11:00,SR6,3450,3018,1,3348.714286,0.029358178
2015-09-23 12:00,SR6,3450,3129,2,3302.857143,0.042650104
2015-09-23 13:00,SR6,3450,3450,3,3302.857143,0.042650104
2015-09-23 14:00,SR6,3450,3370,4,3309.428571,0.040745342
2015-09-23 15:00,SR6,3450,3450,5,3309.428571,0.040745342
2015-09-23 16:00,SR6,3450,3450,6,3320.142857,0.037639752
2015-09-23 17:00,SR6,3450,3450,7,3331,0.034492754
2015-09-23 18:00,SR6,3450,3331,1,3375.714286,0.021532091
2015-09-23 19:00,SR6,3450,3450,2,3421.571429,0.008240166
2015-09-23 20:00,SR6,3450,3450,3,3421.571429,0.008240166
2015-09-23 21:00,SR6,3450,3086,4,3381,0.02
2015-09-23 22:00,SR6,3450,3450,5,3381,0.02
2015-09-23 23:00,SR6,3450,3450,6,3381,0.02
2015-09-24 0:00,SR6,3450,3450,7,3381,0.02
2015-09-24 1:00,SR6,3450,3450,1,3398,0.015072464
2015-09-24 2:00,SR6,3450,2855,2,3313,0.039710145
2015-09-24 3:00,SR6,3450,3450,3,3313,0.039710145
2015-09-24 4:00,SR6,3450,3450,4,3365,0.024637681
2015-09-24 5:00,SR6,3450,3450,5,3365,0.024637681
2015-09-24 6:00,SR6,3450,3450,6,3365,0.024637681
2015-09-24 7:00,SR6,3450,3377,7,3354.571429,0.027660455
2015-09-24 8:00,SR6,3450,3046,1,3296.857143,0.044389234
2015-09-24 9:00,SR6,3450,3450,2,3381.857143,0.019751553
2015-09-24 10:00,SR6,3450,3450,3,3381.857143,0.019751553
2015-09-24 11:00,SR6,3450,3450,4,3381.857143,0.019751553
2015-09-24 12:00,SR6,3450,3450,5,3381.857143,0.019751553
2015-09-24 13:00,SR6,3450,3450,6,3381.857143,0.019751553
2015-09-24 14:00,SR6,3450,3029,7,3332.142857,0.034161491
2015-09-24 15:00,SR6,3450,3356,1,3376.428571,0.021325052
2015-09-24 16:00,SR6,3450,3419,2,3372,0.022608696
2015-09-24 17:00,SR6,3450,3450,3,3372,0.022608696
2015-09-24 18:00,SR6,3450,3450,4,3372,0.022608696
2015-09-24 19:00,SR6,3450,3437,5,3370.142857,0.023146998
2015-09-24 20:00,SR6,3450,3253,6,3342,0.031304348
2015-09-24 21:00,SR6,3450,3450,7,3402.142857,0.013871636
2015-09-24 22:00,SR6,3450,3450,1,3415.571429,0.009979296
2015-09-24 23:00,SR6,3450,3450,2,3420,0.008695652
2015-09-25 0:00,SR6,3450,3450,3,3420,0.008695652
2015-09-25 1:00,SR6,3450,3450,4,3420,0.008695652
2015-09-25 2:00,SR6,3450,3450,5,3421.857143,0.00815735
2015-09-25 3:00,SR6,3450,3450,6,3450,0
2015-09-25 4:00,SR6,3450,3450,7,3450,0
2015-09-25 5:00,SR6,3450,3173,1,3410.428571,0.011469979
2015-09-25 6:00,SR6,3450,3215,2,3376.857143,0.021200828
2015-09-25 7:00,SR6,3450,3231,3,3345.571429,0.030269151
2015-09-25 8:00,SR6,3450,3450,4,3345.571429,0.030269151
2015-09-25 9:00,SR6,3450,3450,5,3345.571429,0.030269151
2015-09-25 10:00,SR6,3450,3450,6,3345.571429,0.030269151
2015-09-25 11:00,SR6,3450,3379,7,3335.428571,0.03320911
2015-09-25 12:00,SR6,3450,3450,1,3375,0.02173913
2015-09-25 13:00,SR6,3450,3450,2,3408.571429,0.012008282
2015-09-25 14:00,SR6,3450,3260,3,3412.714286,0.010807453
2015-09-25 15:00,SR6,3450,3450,4,3412.714286,0.010807453
2015-09-25 16:00,SR6,3450,3323,5,3394.571429,0.016066253
2015-09-25 17:00,SR6,3450,3114,6,3346.571429,0.029979296
2015-09-25 18:00,SR6,3450,2710,7,3251,0.057681159
2015-09-25 19:00,SR6,3450,3345,1,3236,0.062028986
2015-09-25 20:00,SR6,3450,3418,2,3231.428571,0.063354037
2015-09-25 21:00,SR6,3450,2952,3,3187.428571,0.07610766
2015-09-25 22:00,SR6,3450,3450,4,3187.428571,0.07610766
2015-09-25 23:00,SR6,3450,2959,5,3135.428571,0.091180124
2015-09-26 0:00,SR6,3450,3166,6,3142.857143,0.089026915
2015-09-26 1:00,SR6,3450,3121,7,3201.571429,0.072008282
2015-09-26 2:00,SR6,3450,3026,1,3156,0.085217391
2015-09-26 3:00,SR6,3450,3353,2,3146.714286,0.087908903
2015-09-26 4:00,SR6,3450,3034,3,3158.428571,0.084513458
2015-09-26 5:00,SR6,3450,3450,4,3158.428571,0.084513458
2015-09-26 6:00,SR6,3450,3450,5,3228.571429,0.064182195
2015-09-26 7:00,SR6,3450,3357,6,3255.857143,0.056273292
2015-09-26 8:00,SR6,3450,3450,7,3302.857143,0.042650104
2015-09-26 9:00,SR6,3450,3348,1,3348.857143,0.02931677
2015-09-26 10:00,SR6,3450,3172,2,3323,0.036811594
2015-09-26 11:00,SR6,3450,2577,3,3257.714286,0.05573499
2015-09-26 12:00,SR6,3450,3450,4,3257.714286,0.05573499
2015-09-26 13:00,SR6,3450,2876,5,3175.714286,0.079503106
2015-09-26 14:00,SR6,3450,3450,6,3189,0.075652174
2015-09-26 15:00,SR6,3450,3334,7,3172.428571,0.080455487
2015-09-26 16:00,SR6,3450,3232,1,3155.857143,0.085258799
2015-09-26 17:00,SR6,3450,3450,2,3195.571429,0.073747412
2015-09-26 18:00,SR6,3450,3450,3,3320.285714,0.037598344
2015-09-26 19:00,SR6,3450,3450,4,3320.285714,0.037598344
2015-09-26 20:00,SR6,3450,2936,5,3328.857143,0.035113872
2015-09-26 21:00,SR6,3450,3450,6,3328.857143,0.035113872
2015-09-26 22:00,SR6,3450,3450,7,3345.428571,0.030310559
2015-09-26 23:00,SR6,3450,3122,1,3329.714286,0.034865424
2015-09-27 0:00,SR6,3450,3450,2,3329.714286,0.034865424
2015-09-27 1:00,SR6,3450,3450,3,3329.714286,0.034865424
2015-09-27 2:00,SR6,3450,2965,4,3260.428571,0.05494824
2015-09-27 3:00,SR6,3450,2913,5,3257.142857,0.055900621
2015-09-27 4:00,SR6,3450,3019,6,3195.571429,0.073747412
2015-09-27 5:00,SR6,3450,2946,7,3123.571429,0.094616977
2015-09-27 6:00,SR6,3450,3411,1,3164.857143,0.082650104
2015-09-27 7:00,SR6,3450,3450,2,3164.857143,0.082650104
2015-09-27 8:00,SR6,3450,3450,3,3164.857143,0.082650104
2015-09-27 9:00,SR6,3450,2831,4,3145.714286,0.088198758
2015-09-27 10:00,SR6,3450,3130,5,3176.714286,0.079213251
2015-09-27 11:00,SR6,3450,3450,6,3238.285714,0.06136646
2015-09-27 12:00,SR6,3450,3182,7,3272,0.051594203
2015-09-27 13:00,SR6,3450,3450,1,3277.571429,0.049979296
2015-09-27 14:00,SR6,3450,3450,2,3277.571429,0.049979296
2015-09-27 15:00,SR6,3450,3266,3,3251.285714,0.057598344
2015-09-27 16:00,SR6,3450,3450,4,3339.714286,0.031966874
2015-09-27 17:00,SR6,3450,3450,5,3385.428571,0.018716356
2015-09-27 18:00,SR6,3450,3450,6,3385.428571,0.018716356
2015-09-27 19:00,SR6,3450,3450,7,3423.714286,0.007619048
2015-09-27 20:00,SR6,3450,2917,1,3347.571429,0.029689441
2015-09-27 21:00,SR6,3450,3450,2,3347.571429,0.029689441
2015-09-27 22:00,SR6,3450,3450,3,3373.857143,0.022070393
2015-09-27 23:00,SR6,3450,3450,4,3373.857143,0.022070393
2015-09-28 0:00,SR6,3450,3249,5,3345.142857,0.030393375
2015-09-28 1:00,SR6,3450,3450,6,3345.142857,0.030393375
2015-09-28 2:00,SR6,3450,3450,7,3345.142857,0.030393375
2015-09-28 3:00,SR6,3450,3047,1,3363.714286,0.025010352
2015-09-28 4:00,SR6,3450,3387,2,3354.714286,0.027619048
2015-09-28 5:00,SR6,3450,3450,3,3354.714286,0.027619048
2015-09-28 6:00,SR6,3450,3443,4,3353.714286,0.027908903
2015-09-28 7:00,SR6,3450,3349,5,3368,0.023768116
2015-09-28 8:00,SR6,3450,3222,6,3335.428571,0.03320911
2015-09-28 9:00,SR6,3450,3450,7,3335.428571,0.03320911
2015-09-28 10:00,SR6,3450,3039,1,3334.285714,0.033540373
2015-09-28 11:00,SR6,3450,3450,2,3343.285714,0.030931677
